,t_county,wind_speed,CA_avg_temp_K,CA_air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed,power_calc,power_calc_kW,percent_power_cap
1562,Riverside County,2.866666667,293.002381,1.208010263,3008946,,,14284,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,11/3/18,Digital Globe,-116.585289,33.891994,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1563,Riverside County,2.866666667,293.002381,1.208010263,3074235,06-039995,2015-WTW-5960-OE,14375,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.600502,33.904213,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1564,Riverside County,2.866666667,293.002381,1.208010263,3074212,,,14401,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.60894,33.907875,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1565,Riverside County,2.866666667,293.002381,1.208010263,3061291,06-039952,2015-WTW-5921-OE,14396,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.60894,33.91098,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1566,Riverside County,2.866666667,293.002381,1.208010263,3070174,,,14282,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,11/3/18,Digital Globe,-116.584938,33.893116,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1567,Riverside County,2.866666667,293.002381,1.208010263,3054875,06-039844,2015-WTW-5881-OE,14449,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.628922,33.912247,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1568,Riverside County,2.866666667,293.002381,1.208010263,3074239,06-039970,2015-WTW-5937-OE,14382,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.604546,33.909546,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1569,Riverside County,2.866666667,293.002381,1.208010263,3074243,06-039956,2015-WTW-5924-OE,14399,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.608963,33.909092,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1570,Riverside County,2.866666667,293.002381,1.208010263,3002034,06-039976,2015-WTW-5943-OE,14388,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.604675,33.905792,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1571,Riverside County,2.866666667,293.002381,1.208010263,3074148,06-039974,2015-WTW-5941-OE,14386,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.604645,33.907021,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1572,Riverside County,2.866666667,293.002381,1.208010263,3061162,06-039916,2015-WTW-5893-OE,14437,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.624176,33.911659,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1573,Riverside County,2.866666667,293.002381,1.208010263,3008201,,,14355,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,11/3/18,Digital Globe,-116.578186,33.907394,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1574,Riverside County,2.866666667,293.002381,1.208010263,3074233,06-040065,2015-WTW-5920-OE,14395,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.608994,33.911617,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1575,Riverside County,2.866666667,293.002381,1.208010263,3083596,06-039967,2020-WTW-2231-OE,14409,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.608932,33.902992,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1576,Riverside County,2.866666667,293.002381,1.208010263,3061233,06-039917,2015-WTW-5894-OE,14438,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.624176,33.91103,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1577,Riverside County,2.866666667,293.002381,1.208010263,3061212,06-039953,2015-WTW-5922-OE,14397,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.608963,33.910408,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1578,Riverside County,2.866666667,293.002381,1.208010263,3074146,06-039922,2015-WTW-5900-OE,14422,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.619545,33.913731,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1579,Riverside County,2.866666667,293.002381,1.208010263,3010124,06-039993,2015-WTW-5958-OE,14373,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.600372,33.905491,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1580,Riverside County,2.866666667,293.002381,1.208010263,3074187,06-039960,2020-WTW-2226-OE,14404,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.608925,33.906044,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1581,Riverside County,2.866666667,293.002381,1.208010263,3083746,06-039921,2015-WTW-5898-OE,14442,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.624191,33.908623,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1582,Riverside County,2.866666667,293.002381,1.208010263,3009341,06-039969,2015-WTW-5936-OE,14381,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.604469,33.910191,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1583,Riverside County,2.866666667,293.002381,1.208010263,3000678,06-039972,2015-WTW-5939-OE,14384,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.604576,33.908291,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1584,Riverside County,2.866666667,293.002381,1.208010263,3009553,,,14364,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,11/3/18,Digital Globe,-116.578186,33.902496,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1585,Riverside County,2.866666667,293.002381,1.208010263,3070146,,,14283,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,11/3/18,Digital Globe,-116.585075,33.892536,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1586,Riverside County,2.866666667,293.002381,1.208010263,3070187,,,14357,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,11/3/18,Digital Globe,-116.578178,33.906353,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1587,Riverside County,2.866666667,293.002381,1.208010263,3083919,06-039935,2015-WTW-5911-OE,14412,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.615433,33.912312,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1588,Riverside County,2.866666667,293.002381,1.208010263,3070183,,,14361,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,11/3/18,Digital Globe,-116.578178,33.904102,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1589,Riverside County,2.866666667,293.002381,1.208010263,3010203,,,14273,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,11/3/18,Digital Globe,-116.581184,33.890095,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1590,Riverside County,2.866666667,293.002381,1.208010263,3004729,06-039989,2015-WTW-5956-OE,14371,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.600372,33.906693,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1591,Riverside County,2.866666667,293.002381,1.208010263,3007379,,,14360,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,11/3/18,Digital Globe,-116.578186,33.904694,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1592,Riverside County,2.866666667,293.002381,1.208010263,3074177,06-039975,2015-WTW-5942-OE,14387,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.604645,33.906418,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1593,Riverside County,2.866666667,293.002381,1.208010263,3074265,06-039925,2015-WTW-5903-OE,14425,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.619545,33.911819,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1594,Riverside County,2.866666667,293.002381,1.208010263,3002552,06-039988,2015-WTW-5955-OE,14367,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,2,3,7/28/17,Digital Globe,-116.600273,33.907291,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1595,Riverside County,2.866666667,293.002381,1.208010263,3075124,06-039996,2015-WTW-5961-OE,14376,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.600533,33.903568,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1596,Riverside County,2.866666667,293.002381,1.208010263,3074280,06-039919,2015-WTW-5896-OE,14440,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.624199,33.909866,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1597,Riverside County,2.866666667,293.002381,1.208010263,3074011,06-039847,2015-WTW-5884-OE,14452,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.628914,33.910282,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1598,Riverside County,2.866666667,293.002381,1.208010263,3000455,06-040011,2015-WTW-5899-OE,14421,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.619476,33.914391,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1599,Riverside County,2.866666667,293.002381,1.208010263,3083632,06-039848,2015-WTW-5885-OE,14453,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.628944,33.909645,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1600,Riverside County,2.866666667,293.002381,1.208010263,3004231,,,14363,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,11/3/18,Digital Globe,-116.578186,33.902996,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1601,Riverside County,2.866666667,293.002381,1.208010263,3061351,06-039959,2020-WTW-2225-OE,14403,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.60894,33.906647,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1602,Riverside County,2.866666667,293.002381,1.208010263,3074242,06-039918,2015-WTW-5895-OE,14439,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.624184,33.910431,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1603,Riverside County,2.866666667,293.002381,1.208010263,3074183,06-039940,2015-WTW-5917-OE,14418,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.615433,33.908356,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1604,Riverside County,2.866666667,293.002381,1.208010263,3010637,06-039990,2015-WTW-5957-OE,14372,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.600372,33.90609,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1605,Riverside County,2.866666667,293.002381,1.208010263,3010386,,,14362,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,11/3/18,Digital Globe,-116.578186,33.903595,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1606,Riverside County,2.866666667,293.002381,1.208010263,3084136,06-039809,2015-WTW-5876-OE,14444,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.628944,33.915619,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1607,Riverside County,2.866666667,293.002381,1.208010263,3061153,06-039957,2015-WTW-5925-OE,14400,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.608925,33.908463,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1608,Riverside County,2.866666667,293.002381,1.208010263,3008456,06-039979,2015-WTW-5946-OE,14391,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.604774,33.903893,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1609,Riverside County,2.866666667,293.002381,1.208010263,3000742,,,14274,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,11/3/18,Digital Globe,-116.58139,33.889397,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1610,Riverside County,2.866666667,293.002381,1.208010263,3007033,06-039973,2015-WTW-5940-OE,14385,55719,CA,6065,Mountain View Power Partners I & II,2001,111,66.6,Mitsubishi,MWT600,600,55,45,1590.43,77.4,0,,3,3,7/28/17,Digital Globe,-116.604576,33.907692,Mitsubishi,,,,34,80,13,22630.11584,22.63011584,3.771685973
1611,Riverside County,2.866666667,293.002381,1.208010263,3062735,06-002704,2019-WTW-6377-OE,13612,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.591591,33.914696,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1612,Riverside County,2.866666667,293.002381,1.208010263,3063058,06-002729,2019-WTW-6376-OE,13608,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.591591,33.914097,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1613,Riverside County,2.866666667,293.002381,1.208010263,3063107,06-002712,2019-WTW-6379-OE,13627,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.58709,33.916996,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1614,Riverside County,2.866666667,293.002381,1.208010263,3063063,06-002708,2019-WTW-6374-OE,13642,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.58709,33.920197,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1615,Riverside County,2.866666667,293.002381,1.208010263,3062797,06-002701,2019-WTW-6383-OE,13628,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.591591,33.917294,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1616,Riverside County,2.866666667,293.002381,1.208010263,3014652,06-002711,2019-WTW-6371-OE,13633,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.58709,33.918297,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1617,Riverside County,2.866666667,293.002381,1.208010263,3062774,06-002727,2019-WTW-6365-OE,13632,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.591591,33.917896,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1618,Riverside County,2.866666667,293.002381,1.208010263,3062957,06-002713,2019-WTW-6378-OE,13623,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.58709,33.916393,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1619,Riverside County,2.866666667,293.002381,1.208010263,3062866,06-002696,2019-WTW-6396-OE,13577,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.595787,33.904495,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1620,Riverside County,2.866666667,293.002381,1.208010263,3063118,06-002716,2019-WTW-6386-OE,13610,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.58709,33.914494,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1621,Riverside County,2.866666667,293.002381,1.208010263,3069423,06-002710,2019-WTW-6372-OE,13635,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.587059,33.9189,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1622,Riverside County,2.866666667,293.002381,1.208010263,3062731,06-002709,2019-WTW-6373-OE,13638,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.58709,33.919594,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1623,Riverside County,2.866666667,293.002381,1.208010263,3063091,06-002722,2019-WTW-6392-OE,13589,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.595787,33.907696,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1624,Riverside County,2.866666667,293.002381,1.208010263,3062905,06-002695,2019-WTW-6395-OE,13582,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.595787,33.905796,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1625,Riverside County,2.866666667,293.002381,1.208010263,3074359,06-002694,2019-WTW-6394-OE,13584,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.595802,33.906456,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1626,Riverside County,2.866666667,293.002381,1.208010263,3062911,06-002725,2019-WTW-6398-OE,13575,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.595787,33.903896,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1627,Riverside County,2.866666667,293.002381,1.208010263,3074363,06-002698,2019-WTW-6368-OE,13640,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.591583,33.9198,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1628,Riverside County,2.866666667,293.002381,1.208010263,3074367,06-002702,2019-WTW-6382-OE,13625,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.591591,33.916664,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1629,Riverside County,2.866666667,293.002381,1.208010263,3062672,06-002715,2019-WTW-6387-OE,13614,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.58709,33.915096,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1630,Riverside County,2.866666667,293.002381,1.208010263,3062664,06-002724,2019-WTW-6397-OE,13580,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.595787,33.905193,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1631,Riverside County,2.866666667,293.002381,1.208010263,3063114,06-002697,2019-WTW-6370-OE,13647,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,10/15/17,Digital Globe,-116.591591,33.921295,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1632,Riverside County,2.866666667,293.002381,1.208010263,3074375,06-002714,2019-WTW-6388-OE,13618,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.587029,33.915722,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1633,Riverside County,2.866666667,293.002381,1.208010263,3074382,06-002721,2019-WTW-6390-OE,13591,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.595818,33.908546,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1634,Riverside County,2.866666667,293.002381,1.208010263,3074368,06-002703,2019-WTW-6381-OE,13622,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.591568,33.916042,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1635,Riverside County,2.866666667,293.002381,1.208010263,3074379,06-002718,2019-WTW-6384-OE,13604,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.587044,33.913212,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1636,Riverside County,2.866666667,293.002381,1.208010263,3062830,06-002717,2019-WTW-6385-OE,13605,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.58709,33.913795,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1637,Riverside County,2.866666667,293.002381,1.208010263,3063018,06-002728,2019-WTW-6380-OE,13616,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.591591,33.915394,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1638,Riverside County,2.866666667,293.002381,1.208010263,3014650,06-002707,2019-WTW-6375-OE,13645,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.58709,33.920795,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1639,Riverside County,2.866666667,293.002381,1.208010263,3062973,06-002700,2019-WTW-6366-OE,13634,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.591591,33.918594,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1640,Riverside County,2.866666667,293.002381,1.208010263,3062983,06-002720,2019-WTW-6391-OE,13592,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.595787,33.909794,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
1641,Riverside County,2.866666667,293.002381,1.208010263,3062895,06-002723,2019-WTW-6393-OE,13587,56112,CA,6065,Mountain View Power Partners III,2003,34,22.44,Vestas,V47-0.66,660,60,47,1734.94,83.5,0,,3,3,7/28/17,Digital Globe,-116.595787,33.907097,Vestas,,,,,,,24686.33839,24.68633839,3.740354302
